order_thorned_wreath_desc;When Invictus Kindred are threatened and trouble looms from without, it is the Knights of the Most Honorable Order of the Thorned Wreath who inevitably step to the fore and defend the Kindred. Professional soldiers and rescue specialists bound by a strict oath of humble self-sacrifice, these Knights are feared and admired in equal proportion.;;;;;;;;;;;;;x;
order_thorned_wreath_rank_1_female;Squire;;;;;;;;;;;;;x;
order_thorned_wreath_rank_2_female;Knight;;;;;;;;;;;;;x;
order_thorned_wreath_rank_3_female;Knight Captain;;;;;;;;;;;;;x;
order_thorned_wreath_rank_4_female;Grand Mistress;;;;;;;;;;;;;x;
order_thorned_wreath_rank_1_male;Squire;;;;;;;;;;;;;x;
order_thorned_wreath_rank_2_male;Knight;;;;;;;;;;;;;x;
order_thorned_wreath_rank_3_male;Knight Captain;;;;;;;;;;;;;x;
order_thorned_wreath_rank_4_male;Grand Master;;;;;;;;;;;;;x;
currency_name_order_thorned_wreath;Honor;;;;;;;;;;;;;x;
order_thorned_wreath_leader_desc;The Grand Master of the Most Honorable Order of the Thorned Wreath acts as the commander of the Invictus most dangerous militant order.;;;;;;;;;;;;;x;
bloodline_sangiovanni;Sangiovanni;;;;;;;;;;;;;x;
String_bloodline_sangiovanni;Sangiovanni;;;;;;;;;;;;;x;
bloodline_sangiovanni_desc;;;;;;;;;;;;;;x;
bloodline_sangiovanni_rank_1_female;Donatus;Donatus;Donatus;;Donatus;;;;;x;;;;;
bloodline_sangiovanni_rank_2_female;Oblatus;Oblatus;Oblatus;;Oblatus;;;;;x;;;;;
bloodline_sangiovanni_rank_3_female;Commissus;Commissus;Commissus;;Commissus;;;;;x;;;;;
bloodline_sangiovanni_rank_4_female;Conversus;Conversus;Conversus;;Conversus;;;;;x;;;;;
bloodline_sangiovanni_rank_1_male;Donatus;Donatus;Donatus;;Donatus;;;;;x;;;;;
bloodline_sangiovanni_rank_2_male;Oblatus;Oblatus;Oblatus;;Oblatus;;;;;x;;;;;
bloodline_sangiovanni_rank_3_male;Commissus;Commissus;Commissus;;Commissus;;;;;x;;;;;
bloodline_sangiovanni_rank_4_male;Conversus;Conversus;Conversus;;Conversus;;;;;x;;;;;
currency_name_bloodline_sangiovanni;Spiritus Sancti;;;;;;;;;;;;;x;
bloodline_sangiovanni_leader_desc;The Conversus of the Sangiovanni;;;;;;;;;;;;;x;
order_black_cross;Order of the Black Cross;;;;;;;;;;;;;x;
String_the_order_black_cross;Order of the Black Cross;;;;;;;;;;;;;x;
order_black_cross_desc;The Knights of the Black Cross, die Ritter vom (von dem) Schwarzen Kreuze. a secret Cainite order within the ranks of the Teutonic Knights, named for the Black Cross of the Teutonic Order. It was founded by Ventrue Lord Jürgen von Verden, lieutenant and childe of mighty Hardestadt.;;;;;;;;;;;;;x;
order_black_cross_rank_1_female;Squire;;;;;;;;;;;;;x;
order_black_cross_rank_2_female;Knight;;;;;;;;;;;;;x;
order_black_cross_rank_3_female;Knight Captain;;;;;;;;;;;;;x;
order_black_cross_rank_4_female;Grand Mistress;;;;;;;;;;;;;x;
order_black_cross_rank_1_male;Squire;;;;;;;;;;;;;x;
order_black_cross_rank_2_male;Knight;;;;;;;;;;;;;x;
order_black_cross_rank_3_male;Knight Captain;;;;;;;;;;;;;x;
order_black_cross_rank_4_male;Grand Master;;;;;;;;;;;;;x;
currency_name_order_black_cross;Honor;;;;;;;;;;;;;x;
order_black_cross_leader_desc;Grand Master of the Knights of the Black Cross;;;;;;;;;;;;;x;
derech_lilit;Derech Lilit;;;;;;;;;;;;;x;
String_derech_lilit;Derech Lilit;;;;;;;;;;;;;x;
derech_lilit_desc;Most cults break Lilith down to fundamental principles: To pain and creation. To create, one must hurt and be hurt. This is the fundamental principle of life itself. Those who create with pure abandon and celebrate the wet and fleshy acts of creation will invariably be betrayed by those too afraid or otherwise unable to create, like Caine did to Lilith. ;;;;;;;;;;;;;x;
derech_lilit_rank_4_female;Witch;;;;;;;;;;;;;x;
derech_lilit_rank_4_male;Witch;;;;;;;;;;;;;x;
derech_lilit_rank_3_female;Ki-sikil-lil-la-ke ;;;;;;;;;;;;;x;
derech_lilit_rank_3_male;Ki-sikil-lil-la-ke ;;;;;;;;;;;;;x;
derech_lilit_rank_2_female;Bahari;;;;;;;;;;;;;x;
derech_lilit_rank_2_male;Bahari;;;;;;;;;;;;;x;
derech_lilit_rank_1_female;Lilin;;;;;;;;;;;;;x;
derech_lilit_rank_1_male;Lilin;;;;;;;;;;;;;x;
currency_name_derech_lilit;Balance;;;;;;;;;;;;;x;
derech_lilit_leader_desc;The matriarchal term for a paragon of Lilith represent Cainites having achieved the Mother's dream, a balance of creation and destruction.;;;;;;;;;;;;;x;
order_sable_rose;Order of the Sable Rose;;;;;;;;;;;;;x;
String_the_order_sable_rose;Order of the Sable Rose;;;;;;;;;;;;;x;
order_sable_rose_desc;Formed during 1125 from a group of travelling noble knights who were on their way to join the Crusade, the Knights were known for their skillful and artistic crafted armors and weapons. A group of devotees of the Cainite Heresy and dedicated to protect their angel -who is in fact a Toreador Methuselah--Andrew;;;;;;;;;;;;;x;
order_sable_rose_rank_1_female;Squire;;;;;;;;;;;;;x;
order_sable_rose_rank_2_female;Knight;;;;;;;;;;;;;x;
order_sable_rose_rank_3_female;Knight Captain;;;;;;;;;;;;;x;
order_sable_rose_rank_4_female;Grand Mistress;;;;;;;;;;;;;x;
order_sable_rose_rank_1_male;Squire;;;;;;;;;;;;;x;
order_sable_rose_rank_2_male;Knight;;;;;;;;;;;;;x;
order_sable_rose_rank_3_male;Knight Captain;;;;;;;;;;;;;x;
order_sable_rose_rank_4_male;Grand Master;;;;;;;;;;;;;x;
currency_name_order_sable_rose;Honor;;;;;;;;;;;;;x;
order_sable_rose_leader_desc;Grand Master of the Knights of the Sable Rose;;;;;;;;;;;;;x;
order_saint_ladre;Order of the Saint Ladre;;;;;;;;;;;;;x;
String_the_order_saint_ladre;Order of Saint Ladre;;;;;;;;;;;;;x;
order_saint_ladre_desc;The Nosferatu of St. Ladre or St. Lazarus arose out of an auxiliary order of leper knights that were forced to retire from the Templars and the Hospitallers of St. John.;;;;;;;;;;;;;x;
order_saint_ladre_rank_1_female;Squire;;;;;;;;;;;;;x;
order_saint_ladre_rank_2_female;Knight;;;;;;;;;;;;;x;
order_saint_ladre_rank_3_female;Knight Captain;;;;;;;;;;;;;x;
order_saint_ladre_rank_4_female;Grand Mistress;;;;;;;;;;;;;x;
order_saint_ladre_rank_1_male;Squire;;;;;;;;;;;;;x;
order_saint_ladre_rank_2_male;Knight;;;;;;;;;;;;;x;
order_saint_ladre_rank_3_male;Knight Captain;;;;;;;;;;;;;x;
order_saint_ladre_rank_4_male;Grand Master;;;;;;;;;;;;;x;
currency_name_order_saint_ladre;Honor;;;;;;;;;;;;;x;
order_saint_ladre_leader_desc;Grand Master of the Knights of the Saint Ladre;;;;;;;;;;;;;x;
order_bitter_ashes;Order of the Bitter Ashes;;;;;;;;;;;;;x;
String_the_order_bitter_ashes;Order of Bitter Ashes;;;;;;;;;;;;;x;
order_bitter_ashes_desc;A Cainite order dedicated to hunting down and preserving the true relics and proof of God's existence.;;;;;;;;;;;;;x;
order_bitter_ashes_rank_1_female;Squire;;;;;;;;;;;;;x;
order_bitter_ashes_rank_2_female;Knight;;;;;;;;;;;;;x;
order_bitter_ashes_rank_3_female;Knight Captain;;;;;;;;;;;;;x;
order_bitter_ashes_rank_4_female;Grand Mistress;;;;;;;;;;;;;x;
order_bitter_ashes_rank_1_male;Squire;;;;;;;;;;;;;x;
order_bitter_ashes_rank_2_male;Knight;;;;;;;;;;;;;x;
order_bitter_ashes_rank_3_male;Knight Captain;;;;;;;;;;;;;x;
order_bitter_ashes_rank_4_male;Grand Master;;;;;;;;;;;;;x;
currency_name_order_bitter_ashes;Honor;;;;;;;;;;;;;x;
order_bitter_ashes_leader_desc;Grand Master of the Knights of the Bitter Ashes;;;;;;;;;;;;;x;
order_twilight;Twilight Order;;;;;;;;;;;;;x;
String_the_order_twilight;Twilight Order;;;;;;;;;;;;;x;
order_twilight_desc;The Order of the True Knights of the Setting Sun is institution of followers of the Via Humanitatis that hunts Wights.;;;;;;;;;;;;;x;
order_twilight_rank_1_female;Squire;;;;;;;;;;;;;x;
order_twilight_rank_2_female;Knight;;;;;;;;;;;;;x;
order_twilight_rank_3_female;Knight Captain;;;;;;;;;;;;;x;
order_twilight_rank_4_female;Grand Mistress;;;;;;;;;;;;;x;
order_twilight_rank_1_male;Squire;;;;;;;;;;;;;x;
order_twilight_rank_2_male;Knight;;;;;;;;;;;;;x;
order_twilight_rank_3_male;Knight Captain;;;;;;;;;;;;;x;
order_twilight_rank_4_male;Grand Master;;;;;;;;;;;;;x;
currency_name_order_twilight;Honor;;;;;;;;;;;;;x;
order_twilight_leader_desc;Grand Master of the Knights of the Twilight Order;;;;;;;;;;;;;x;
eternal_senate;Eternal Senate;;;;;;;;;;;;;x;
String_the_eternal_senate;Eternal Senate;;;;;;;;;;;;;x;
eternal_senate_desc;The Eternal Senate was a council of Cainites modeled after the Roman Senate (albeit much smaller), to govern, legislate and rule over the Roman Empire.  Refounded by Julia Antasia in Frankfurt, county of Mainz.;;;;;;;;;;;;;x;
eternal_senate_rank_1_female;Senator;;;;;;;;;;;;;x;
eternal_senate_rank_2_female;Tribune;;;;;;;;;;;;;x;
eternal_senate_rank_3_female;Consul;;;;;;;;;;;;;x;
eternal_senate_rank_4_female;Dictator;;;;;;;;;;;;;x;
eternal_senate_rank_1_male;Senator;;;;;;;;;;;;;x;
eternal_senate_rank_2_male;Tribune;;;;;;;;;;;;;x;
eternal_senate_rank_3_male;Consul;;;;;;;;;;;;;x;
eternal_senate_rank_4_male;Dictator;;;;;;;;;;;;;x;
currency_name_eternal_senate;Rhetorica;;;;;;;;;;;;;x;
eternal_senate_leader_desc;Dictator of the Eternal Senate;;;;;;;;;;;;;x;
crimson_curia;Cainite Heresy;;;;;;;;;;;;;x;
String_the_crimson_curia;Crimson Curia;;;;;;;;;;;;;x;
crimson_curia_desc;The Crimson Curia leads the Cainite Heresy was a heretical belief during the Dark Ages that was practiced mainly by Christian Cainites, mostly but not exclusively by Lasombra vampires. It is steeped heavy in Gnosticism and counted with a flock of human priests and clerics.;;;;;;;;;;;;;x;
crimson_curia_rank_1_female;Sister;;;;;;;;;;;;;x;
crimson_curia_rank_2_female;Mother;;;;;;;;;;;;;x;
crimson_curia_rank_3_female;Bishop of Nod;;;;;;;;;;;;;x;
crimson_curia_rank_4_female;The Archbishop of Nod;;;;;;;;;;;;;x;
crimson_curia_rank_1_male;Brother;;;;;;;;;;;;;x;
crimson_curia_rank_2_male;Father;;;;;;;;;;;;;x;
crimson_curia_rank_3_male;Bishop of Nod;;;;;;;;;;;;;x;
crimson_curia_rank_4_male;Archbishop of Nod;;;;;;;;;;;;;x;
currency_name_crimson_curia;Rhetorica;;;;;;;;;;;;;x;
crimson_curia_leader_desc;The Archbishop of Nod is the head of the Crimson Curia, the ruling body of the Cainite Heresy on Earth. The rest of the Curia is composed of the Bishops of Nod. ;;;;;;;;;;;;;x;
order_st_panteleimon;Order of St. Panteleimon;;;;;;;;;;;;;x;
String_order_st_panteleimon;Order of St. Panteleimon;;;;;;;;;;;;;x;
order_st_panteleimon_desc;These preaching friars server as the couriers, scribes, scholars, clerks and missionaries of the Cainite Heresy.;;;;;;;;;;;;;x;
order_st_panteleimon_rank_1_female;Donatus;Donatus;Donatus;;Donatus;;;;;x;;;;;
order_st_panteleimon_rank_2_female;Oblatus;Oblatus;Oblatus;;Oblatus;;;;;x;;;;;
order_st_panteleimon_rank_3_female;Commissus;Commissus;Commissus;;Commissus;;;;;x;;;;;
order_st_panteleimon_rank_4_female;Conversus;Conversus;Conversus;;Conversus;;;;;x;;;;;
order_st_panteleimon_rank_1_male;Donatus;Donatus;Donatus;;Donatus;;;;;x;;;;;
order_st_panteleimon_rank_2_male;Oblatus;Oblatus;Oblatus;;Oblatus;;;;;x;;;;;
order_st_panteleimon_rank_3_male;Commissus;Commissus;Commissus;;Commissus;;;;;x;;;;;
order_st_panteleimon_rank_4_male;Conversus;Conversus;Conversus;;Conversus;;;;;x;;;;;
currency_name_order_st_panteleimon;Spiritus Sancti;;;;;;;;;;;;;x;
order_st_panteleimon_leader_desc;The Conversus of the Order of St. Panteleimon;;;;;;;;;;;;;x;
cult_of_mithras;Cult of Mithras;;;;;;;;;;;;;x;
String_cult_of_mithras;Cult of Mithras;;;;;;;;;;;;;x;
cult_of_mithras_desc;Cult of Mithras;;;;;;;;;;;;;x;
cult_of_mithras_rank_4_female;High Priest;;;;;;;;;;;;;x;
cult_of_mithras_rank_4_male;High Priest;;;;;;;;;;;;;x;
cult_of_mithras_rank_3_female;Priest;;;;;;;;;;;;;x;
cult_of_mithras_rank_3_male;Priest;;;;;;;;;;;;;x;
cult_of_mithras_rank_2_female;Disciple;;;;;;;;;;;;;x;
cult_of_mithras_rank_2_male;Disciple;;;;;;;;;;;;;x;
cult_of_mithras_rank_1_female;Initiate;;;;;;;;;;;;;x;
cult_of_mithras_rank_1_male;Initiate;;;;;;;;;;;;;x;
currency_name_cult_of_mithras;Faith;;;;;;;;;;;;;x;
cult_of_mithras_leader_desc;God-King;;;;;;;;;;;;;x;
EVTDESC_MNM_3225_V;In an effort to convince the court of my commitment to [Root.Religion.GetHighGodName], I have gone to [Root.GetHouseOfWorship]. A [Root.Religion.GetPriestTitle] eyes me warily as I walk up the steps and enter the building. May [Root.TrueReligion.GetHighGodName] forgive me, but I need to make a good impression here.;Dans un effort visant à convaincre la Cour de mon engagement envers [Root.Religion.GetHighGodName], je suis devant l'entrée [Root.GetHouseOfWorshipDuDela] pour laisser une offrande à l'autel des dieux. Un [Root.Religion.GetPriestTitle] me regarde avec méfiance alors que je gravis les marches et entre dans le bâtiment. Que [Root.TrueReligion.GetHighGodName] me pardonne, mais je dois faire bonne impression ici.;Um den Hof von meiner Hingabe zu [Root.Religion.GetHighGodName] zu überzeugen, bin ich zum/zur [Root.GetHouseOfWorship] gegangen, um am Altar der Götter eine Opfergabe darzubringen. Ein/e [Root.Religion.GetPriestTitle] schaut mich misstrauisch an, als ich die Stufen hinaufsteige und das Gebäude betrete. Möge [Root.TrueReligion.GetHighGodName] mir vergeben, aber ich muss hier einen guten Eindruck machen.;;En un intento de convencer a la corte de mi compromiso con [Root.Religion.GetHighGodName], he ido al templo para hacer una ofrenda en el altar de los dioses. El religioso me observa con recelo mientras subo los peldaños y entro en el edificio. Que [Root.TrueReligion.GetHighGodName] me perdone, pero debo dar una buena impresión.;;;;;;;;;x;
EVTDESC_POD_SOC.1;The Beast has been roaring inside me lately. I can use my commitment to my road to focus myself, and, hopefully, get some much needed clarity of mind. ;;;;;;;;;;;;;;
EVTOPT_SOC.1;I am stronger than it will ever be.;;;;;;;;;;;;;;
artifact_society_tooltip;You will receive a powerful artifact worthy of such a mastery of the Road.;;;;;;;;;;;;;;
EVTDESC_POD_SOC.2;Finally, I can consider myself a master of my Road. No longer will the Beast have free reins over me. A powerful memento seems in order to celebrate this event.;;;;;;;;;;;;;;
EVTOPT_SOC.2;I am in control of my own fate.;;;;;;;;;;;;;;
pact_of_athens;Pact of Athens;;;;;;;;;;;;;;
pact_of_athens_desc;One of the rare copies of the Pact of Athens, the founding text of Via Humanitatis;;;;;;;;;;;;;;
virtue_humanity_power_desc;Attempt to get closer to your human self;;;;;;;;;;;;;;
virtue_humanity;Restore humanity;;;;;;;;;;;;;;
artifact_humanity;The Pact of Athens;;;;;;;;;;;;;;
artifact_humanity_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
virtue_humanity_desc;Attempt to get closer to your human self;;;;;;;;;;;;;;
virtue_stewardship;Focus on your duties;;;;;;;;;;;;;;
virtue_stewardship_desc;Subdue the Beast by being relentless in your rulership duties.;;;;;;;;;;;;;;
virtue_stewardship_power_desc;Subdue the Beast by being relentless in your rulership duties.;;;;;;;;;;;;;;
crown_of_veddhartha;Crown of Veddhartha;;;;;;;;;;;;;;
crown_of_veddhartha_desc;A crown modeled after the one of the King among Kings.;;;;;;;;;;;;;;
artifact_regalis;The Crown of Veddhartha;;;;;;;;;;;;;;
artifact_regalis_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_regalis_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_humanity_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
virtue_zeal;Pray for help;;;;;;;;;;;;;;
virtue_zeal_desc;Control your Beast by submitting to a higher power;;;;;;;;;;;;;;
virtue_zeal_power_desc;Control your Beast by submitting to a higher power;;;;;;;;;;;;;;
artifact_caelis;The Gospel of Laodice;;;;;;;;;;;;;;
artifact_caelis_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_caelis_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
gospel_of_laodice;Gospel of Laodice;;;;;;;;;;;;;;
gospel_of_laodice_desc;A precious copy of the most Holy Text for the Cainite faithful;;;;;;;;;;;;;;
virtue_brave;Alone in the wilds;;;;;;;;;;;;;;
virtue_brave_desc;Spend some time alone to master your Beast;;;;;;;;;;;;;;
virtue_brave_power_desc;Spend some time alone to master your Beast;;;;;;;;;;;;;;
artifact_bestiae;The Warhammer of Sumer;;;;;;;;;;;;;;
artifact_bestiae_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_bestiae_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
warhammer_of_sumer;Warhammer of Sumer;;;;;;;;;;;;;;
warhammer_of_sumer_desc;A weapon engraved with sigils of mythical Sumer, Ennoia's beloved city.;;;;;;;;;;;;;;
EVTDESC_POD_SOC.9;It has been so long since I have indulged myself... Let's get the party started !;;;;;;;;;;;;;;
EVTOPT_SOC.9;Beauty and perfection.;;;;;;;;;;;;;;
virtue_fair;I am so bored...;;;;;;;;;;;;;;
virtue_fair_desc;Time to party !;;;;;;;;;;;;;;
virtue_fair_power_desc;Time to party !;;;;;;;;;;;;;;
artifact_peccati;On Hunger and its Satisfaction;;;;;;;;;;;;;;
artifact_peccati_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_peccati_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
hunger_and_satisfaction;On Hunger and its Satisfaction;;;;;;;;;;;;;;
hunger_and_satisfaction_desc;By the alleged carthaginian Baali Tanibtaal-Sahar, this book is the core text of anything relating to desire and sins.;;;;;;;;;;;;;;
virtue_scholar;Knowledge is power;;;;;;;;;;;;;;
virtue_scholar_desc;I must make time to continue my research.;;;;;;;;;;;;;;
virtue_scholar_power_desc;I must make time to continue my research.;;;;;;;;;;;;;;
artifact_ossium;A mysterious bone;;;;;;;;;;;;;;
artifact_ossium_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_ossium_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
mysterious_bone;Mysterious bone;;;;;;;;;;;;;;
mysterious_bone_desc;This small finger bone resonates with Death itself. Could it have been the one of a powerful ancient? ... or more?;;;;;;;;;;;;;;
virtue_schemer;Punishing the sinners;;;;;;;;;;;;;;
virtue_schemer_desc;I am getting better at spotting and punishing evildoers...;;;;;;;;;;;;;;
virtue_schemer_power_desc;I am getting better at spotting and punishing evildoers...;;;;;;;;;;;;;;
artifact_noctis;Night's Mantle;;;;;;;;;;;;;;
artifact_noctis_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_noctis_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
night_mantle;Night's Mantle;;;;;;;;;;;;;;
night_mantle_desc;This cloak seems made of abyssal threads, never reflecting the moonlight.;;;;;;;;;;;;;;
artifact_hyron;The Abelene Heresy;;;;;;;;;;;;;;
artifact_hyron_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_hyron_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
abelene_heresy;Abelene Heresy;;;;;;;;;;;;;;
abelene_heresy_desc;The real origin myth of the Vampires. The holiest book of true believers.;;;;;;;;;;;;;;
artifact_einherjar;The Axe of Ivar;;;;;;;;;;;;;;
artifact_einherjar_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_einherjar_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
axe_of_ivar;Axe of Ivar;;;;;;;;;;;;;;
axe_of_ivar_desc;Ivar, childe of Canarl, was a master blacksmith and gifted many weapons to the Chosen of Odin.;;;;;;;;;;;;;;
artifact_yasaq;Teachings of Itugen;;;;;;;;;;;;;;
artifact_yasaq_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_yasaq_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
teachings_of_itugen;Teachings of Itugen;;;;;;;;;;;;;;
teachings_of_itugen_desc;The Earth Goddess taught us many secrets. But the secrets of War are the most important of all in our current situation.;;;;;;;;;;;;;;
artifact_sanguinus;Parthian Bow;;;;;;;;;;;;;;
artifact_sanguinus_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_sanguinus_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
parthian_bow;Parthian Bow;;;;;;;;;;;;;;
parthian_bow_desc;A silent, deadly, weapon to punish the dishonorables.;;;;;;;;;;;;;;
artifact_paradox;The Karavalanisha Vrana;;;;;;;;;;;;;;
artifact_paradox_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_paradox_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
karavalanisha_vrana;Karavalanisha Vrana;;;;;;;;;;;;;;
karavalanisha_vrana_desc;The Wounds of the Night's Sword is an epic poem detailing the higher purpose of the Deceivers, bringing back balance to the world, despite their many enemies.;;;;;;;;;;;;;;
virtue_seducer;Corrupting the world away;;;;;;;;;;;;;;
virtue_seducer_desc;Time to improve your 'diplomacy' skills;;;;;;;;;;;;;;
virtue_seducer_power_desc;Time to improve your 'diplomacy' skills;;;;;;;;;;;;;;
artifact_serpentis;Serpent's Eye;;;;;;;;;;;;;;
artifact_serpentis_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_serpentis_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
serpent_eye;Serpent's Eye;;;;;;;;;;;;;;
serpent_eye_desc;This pretty amulet seems to captivate anyone you come across, helping you bringing them closer to Set's truth...;;;;;;;;;;;;;;
EVTOPT_SOC.20;...and don't forget to invite future 'friends';;;;;;;;;;;;;;
artifact_metamorphosis;Mind's Bulwark;;;;;;;;;;;;;;
artifact_metamorphosis_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_metamorphosis_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
mind_bulwark;Mind's Bulwark;;;;;;;;;;;;;;
mind_bulwark_desc;You have fashioned this crown to help protect yourself against the only change you don't want to see. The one bring about by jealous rivals.;;;;;;;;;;;;;;
artifact_tremere;The Scroll of St Germain;;;;;;;;;;;;;;
artifact_tremere_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_tremere_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
scroll_of_stgermain;Scroll of St Germain;;;;;;;;;;;;;;
scroll_of_stgermain_desc;This mysterious paper seems to prove the existence of St Germain, a known conspiracy theory among the Tremere elite. Valuable asset to share with the clan.;;;;;;;;;;;;;;
artifact_lilit;The Crown of the Mother;;;;;;;;;;;;;;
artifact_lilit_power_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
artifact_lilit_desc;Complete your journey with a powerful artifact;;;;;;;;;;;;;;
crown_of_the_mother;Crown of the Mother;;;;;;;;;;;;;;
crown_of_the_mother_desc;If Lilith ever wore a crown, it has to be one as simple yet powerful as She is.;;;;;;;;;;;;;;
